event_id,transaction_id,booking_id,provider_id,event_type,resource_type,status,message,timestamp
EVT0000732,TXN000091,BK000313,PROV00197,booking_started,activity_slot,failure,payment rejected,2027-02-25T23:23:00
EVT0000733,TXN000982,BK000623,PROV00029,provider_success,hotel_room,success,payment rejected,2027-02-03T07:07:00
EVT0000734,TXN000793,BK000144,PROV00234,booking_started,activity_slot,pending,operation completed,2026-11-12T08:48:00
EVT0000735,TXN000678,BK000162,PROV00208,rollback_failure,hotel_room,success,request timed out,2026-11-07T10:11:00
EVT0000736,TXN000001,BK000261,PROV00209,payment_started,hotel_room,success,resource unavailable,2027-01-22T14:07:00
EVT0000737,TXN000393,BK000626,PROV00012,rollback_failure,flight_seat,pending,operation completed,2027-03-16T13:34:00
EVT0000738,TXN000535,BK000190,PROV00058,payment_success,transport,success,payment rejected,2026-11-06T23:57:00
EVT0000739,TXN000966,BK000131,PROV00180,payment_success,hotel_room,success,request timed out,2027-03-28T13:47:00
EVT0000740,TXN000727,BK000662,PROV00246,booking_confirmed,hotel_room,success,rollback initiated,2027-02-24T21:51:00
EVT0000741,TXN000574,BK000911,PROV00067,rollback_success,activity_slot,success,payment rejected,2026-12-30T10:50:00
EVT0000742,TXN000198,BK000663,PROV00244,provider_failure,flight_seat,success,provider unavailable,2027-03-13T08:35:00
EVT0000743,TXN000093,BK000511,PROV00296,provider_success,activity_slot,success,rollback initiated,2026-10-21T10:54:00
EVT0000744,TXN000924,BK000259,PROV00209,rollback_success,flight_seat,success,rollback initiated,2026-11-12T20:03:00
EVT0000745,TXN000119,BK000669,PROV00254,booking_started,transport,pending,rollback completed,2027-02-14T04:55:00
EVT0000746,TXN000661,BK000618,PROV00173,booking_cancelled,activity_slot,failure,request timed out,2026-10-16T17:15:00
EVT0000747,TXN000572,BK000246,PROV00159,payment_started,hotel_room,pending,request timed out,2026-10-17T00:15:00
EVT0000748,TXN000253,BK000519,PROV00294,provider_called,transport,failure,rollback completed,2027-03-30T01:04:00
EVT0000749,TXN000174,BK000734,PROV00099,resource_locked,flight_seat,pending,rollback initiated,2027-02-18T05:00:00
EVT0000750,TXN000261,BK000783,PROV00257,availability_checked,activity_slot,success,rollback initiated,2026-10-03T08:17:00
EVT0000751,TXN000025,BK000045,PROV00116,resource_locked,activity_slot,pending,provider unavailable,2027-02-08T11:26:00
EVT0000752,TXN000377,BK000499,PROV00007,provider_success,transport,success,provider unavailable,2027-02-01T17:06:00
EVT0000753,TXN000322,BK000734,PROV00273,payment_success,transport,success,operation completed,2027-02-01T19:56:00
EVT0000754,TXN000840,BK000180,PROV00297,rollback_started,activity_slot,success,resource unavailable,2026-10-04T13:46:00
EVT0000755,TXN000976,BK000728,PROV00096,provider_failure,activity_slot,failure,rollback initiated,2026-11-19T04:33:00
EVT0000756,TXN000271,BK000162,PROV00203,availability_checked,hotel_room,pending,provider unavailable,2026-12-15T13:33:00
EVT0000757,TXN000394,BK000843,PROV00011,payment_success,flight_seat,failure,rollback initiated,2026-12-27T14:24:00
EVT0000758,TXN000024,BK000106,PROV00165,booking_confirmed,activity_slot,failure,payment rejected,2027-03-01T10:40:00
EVT0000759,TXN000533,BK000699,PROV00164,payment_started,activity_slot,failure,operation completed,2027-02-23T10:18:00
EVT0000760,TXN000191,BK000783,PROV00240,booking_confirmed,transport,failure,resource unavailable,2026-12-28T20:14:00
EVT0000761,TXN000768,BK000367,PROV00225,payment_failure,flight_seat,failure,resource unavailable,2026-12-29T11:01:00
EVT0000762,TXN000063,BK000716,PROV00071,provider_success,hotel_room,pending,resource unavailable,2027-01-02T21:04:00
EVT0000763,TXN000054,BK000901,PROV00050,rollback_failure,transport,success,operation completed,2027-01-19T15:57:00
EVT0000764,TXN000279,BK000199,PROV00135,payment_failure,activity_slot,pending,rollback completed,2026-12-13T17:26:00
EVT0000765,TXN000323,BK000277,PROV00051,rollback_success,activity_slot,pending,rollback initiated,2026-12-17T10:21:00
EVT0000766,TXN000895,BK000960,PROV00208,resource_locked,hotel_room,pending,payment rejected,2026-12-21T12:11:00
EVT0000767,TXN000938,BK000770,PROV00193,payment_failure,transport,pending,provider unavailable,2026-12-01T03:06:00
EVT0000768,TXN000178,BK000897,PROV00225,booking_confirmed,transport,success,rollback completed,2026-10-15T16:06:00
EVT0000769,TXN000646,BK000013,PROV00152,resource_locked,hotel_room,failure,rollback completed,2027-03-18T02:46:00
EVT0000770,TXN000144,BK000955,PROV00232,booking_started,hotel_room,success,payment rejected,2027-02-16T04:19:00
EVT0000771,TXN000355,BK000142,PROV00063,booking_confirmed,flight_seat,pending,rollback initiated,2026-11-14T05:17:00
EVT0000772,TXN000841,BK000984,PROV00051,payment_success,activity_slot,pending,provider unavailable,2027-02-05T20:02:00
EVT0000773,TXN000419,BK000878,PROV00152,provider_success,hotel_room,failure,provider unavailable,2026-11-12T09:02:00
EVT0000774,TXN000792,BK000429,PROV00020,rollback_success,flight_seat,pending,provider unavailable,2027-02-15T05:06:00
EVT0000775,TXN000516,BK000689,PROV00222,rollback_started,transport,failure,rollback completed,2027-03-10T19:34:00
EVT0000776,TXN000218,BK000087,PROV00041,rollback_started,activity_slot,success,rollback completed,2027-03-18T14:23:00
EVT0000777,TXN000650,BK000065,PROV00128,payment_success,flight_seat,success,rollback completed,2027-02-16T01:07:00
EVT0000778,TXN000072,BK000707,PROV00294,rollback_started,hotel_room,success,operation completed,2026-11-04T02:12:00
EVT0000779,TXN000451,BK000370,PROV00180,provider_failure,activity_slot,success,payment rejected,2027-03-23T14:39:00
EVT0000780,TXN000036,BK000814,PROV00250,resource_locked,activity_slot,failure,payment rejected,2026-11-20T23:47:00
EVT0000781,TXN000094,BK000382,PROV00269,rollback_success,transport,success,provider unavailable,2026-11-22T05:20:00
EVT0000782,TXN000366,BK000076,PROV00167,rollback_started,flight_seat,success,rollback initiated,2027-02-25T01:40:00
EVT0000783,TXN000570,BK000526,PROV00236,booking_cancelled,flight_seat,failure,request timed out,2027-01-07T19:36:00
EVT0000784,TXN000941,BK000364,PROV00108,provider_failure,flight_seat,success,resource unavailable,2026-10-12T09:35:00
EVT0000785,TXN000683,BK000917,PROV00162,provider_failure,flight_seat,success,payment rejected,2027-01-01T19:10:00
EVT0000786,TXN000678,BK000302,PROV00072,availability_checked,transport,pending,resource unavailable,2026-10-26T07:10:00
EVT0000787,TXN000689,BK000063,PROV00243,resource_locked,hotel_room,success,provider unavailable,2026-12-30T17:59:00
EVT0000788,TXN000278,BK000705,PROV00031,booking_started,transport,failure,payment rejected,2027-02-15T00:06:00
EVT0000789,TXN000682,BK000614,PROV00134,resource_locked,flight_seat,success,request timed out,2026-10-15T18:50:00
EVT0000790,TXN000317,BK000429,PROV00198,payment_success,hotel_room,failure,operation completed,2026-12-11T18:25:00
EVT0000791,TXN000662,BK000481,PROV00178,availability_checked,transport,success,provider unavailable,2027-01-29T00:02:00
EVT0000792,TXN000947,BK000954,PROV00203,payment_started,flight_seat,success,rollback initiated,2026-10-21T12:19:00
EVT0000793,TXN000709,BK000678,PROV00075,payment_started,flight_seat,failure,provider unavailable,2026-11-08T15:12:00
EVT0000794,TXN000796,BK000770,PROV00129,payment_failure,transport,success,operation completed,2026-12-15T01:12:00
EVT0000795,TXN000289,BK000196,PROV00178,booking_confirmed,transport,success,resource unavailable,2026-11-20T14:12:00
EVT0000796,TXN000737,BK000902,PROV00019,provider_success,activity_slot,pending,rollback completed,2026-11-10T22:02:00
EVT0000797,TXN000859,BK000499,PROV00094,availability_checked,hotel_room,failure,rollback initiated,2027-03-08T18:28:00
EVT0000798,TXN000156,BK000902,PROV00103,booking_cancelled,flight_seat,success,operation completed,2026-10-29T23:46:00
EVT0000799,TXN000830,BK000870,PROV00232,rollback_failure,activity_slot,success,operation completed,2026-11-08T00:48:00
EVT0000800,TXN000392,BK000452,PROV00237,provider_called,activity_slot,success,request timed out,2026-12-04T22:31:00
EVT0000801,TXN000266,BK000124,PROV00285,booking_confirmed,hotel_room,success,operation completed,2027-03-16T19:15:00
EVT0000802,TXN000976,BK000254,PROV00028,rollback_success,activity_slot,failure,rollback completed,2026-11-28T06:23:00
EVT0000803,TXN000653,BK000210,PROV00111,booking_cancelled,hotel_room,success,request timed out,2027-02-11T20:45:00
EVT0000804,TXN000757,BK000120,PROV00079,payment_started,flight_seat,failure,payment rejected,2027-02-26T09:11:00
EVT0000805,TXN000087,BK000395,PROV00233,booking_confirmed,activity_slot,success,operation completed,2027-02-02T18:24:00
EVT0000806,TXN000045,BK000309,PROV00022,payment_started,hotel_room,failure,payment rejected,2027-02-19T02:45:00
EVT0000807,TXN000419,BK000666,PROV00201,payment_success,hotel_room,success,rollback completed,2027-01-26T21:13:00
EVT0000808,TXN000761,BK000189,PROV00235,resource_locked,transport,success,provider unavailable,2026-11-28T12:22:00
EVT0000809,TXN000980,BK000402,PROV00029,provider_called,transport,pending,request timed out,2027-02-28T08:19:00
EVT0000810,TXN000031,BK000454,PROV00157,payment_started,flight_seat,pending,provider unavailable,2027-01-14T05:23:00
EVT0000811,TXN000668,BK000948,PROV00078,provider_success,flight_seat,failure,rollback completed,2027-01-30T15:36:00
EVT0000812,TXN000745,BK000447,PROV00129,payment_started,activity_slot,success,payment rejected,2026-10-09T18:25:00
EVT0000813,TXN000636,BK000866,PROV00182,payment_success,activity_slot,failure,rollback initiated,2027-01-28T02:36:00
EVT0000814,TXN000676,BK000982,PROV00021,rollback_failure,flight_seat,success,provider unavailable,2026-11-14T16:54:00
EVT0000815,TXN000382,BK000766,PROV00030,availability_checked,transport,failure,rollback initiated,2026-11-30T14:04:00
EVT0000816,TXN000008,BK000746,PROV00094,booking_cancelled,hotel_room,success,provider unavailable,2026-11-18T00:57:00
EVT0000817,TXN000748,BK000696,PROV00088,provider_success,flight_seat,success,operation completed,2027-03-06T04:51:00
EVT0000818,TXN000013,BK000123,PROV00151,rollback_success,hotel_room,failure,payment rejected,2026-12-31T20:00:00
EVT0000819,TXN000949,BK000131,PROV00071,resource_locked,hotel_room,failure,provider unavailable,2026-10-22T11:49:00
EVT0000820,TXN000582,BK000607,PROV00025,rollback_success,hotel_room,failure,payment rejected,2027-02-09T19:06:00
EVT0000821,TXN000015,BK000734,PROV00107,payment_started,transport,failure,rollback initiated,2027-03-26T10:06:00
EVT0000822,TXN000523,BK000320,PROV00006,booking_started,transport,pending,resource unavailable,2026-10-03T17:54:00
EVT0000823,TXN000235,BK000830,PROV00200,booking_confirmed,transport,success,operation completed,2027-02-01T08:08:00
EVT0000824,TXN000280,BK000344,PROV00064,rollback_success,transport,pending,request timed out,2026-12-16T18:19:00
EVT0000825,TXN000900,BK000963,PROV00086,rollback_failure,hotel_room,pending,resource unavailable,2026-11-14T10:09:00
EVT0000826,TXN000003,BK000499,PROV00089,resource_locked,flight_seat,pending,request timed out,2026-11-04T22:21:00
EVT0000827,TXN000261,BK000469,PROV00238,provider_success,flight_seat,failure,payment rejected,2026-10-19T02:39:00
EVT0000828,TXN000300,BK000562,PROV00121,provider_called,flight_seat,pending,request timed out,2026-11-05T06:46:00
EVT0000829,TXN000624,BK000707,PROV00138,provider_failure,hotel_room,success,operation completed,2026-11-12T13:37:00
EVT0000830,TXN000366,BK000795,PROV00030,payment_success,transport,failure,request timed out,2026-12-20T11:25:00
EVT0000831,TXN000911,BK000252,PROV00049,booking_confirmed,hotel_room,success,operation completed,2027-01-01T18:36:00
EVT0000832,TXN000163,BK000021,PROV00096,provider_success,activity_slot,pending,provider unavailable,2026-10-08T09:56:00
EVT0000833,TXN000096,BK000863,PROV00091,rollback_success,hotel_room,failure,payment rejected,2027-02-20T00:08:00
EVT0000834,TXN000210,BK000669,PROV00295,booking_cancelled,transport,success,operation completed,2027-03-14T17:15:00
EVT0000835,TXN000067,BK000619,PROV00089,availability_checked,transport,pending,rollback completed,2026-10-06T10:53:00
EVT0000836,TXN000476,BK000269,PROV00185,payment_started,hotel_room,success,rollback initiated,2027-02-05T20:48:00
EVT0000837,TXN000425,BK000205,PROV00081,provider_called,hotel_room,pending,payment rejected,2026-12-31T18:04:00
EVT0000838,TXN000389,BK000138,PROV00187,provider_success,activity_slot,success,resource unavailable,2026-10-31T23:42:00
EVT0000839,TXN000155,BK000682,PROV00099,provider_failure,hotel_room,success,request timed out,2026-10-07T09:57:00
EVT0000840,TXN000006,BK000166,PROV00106,availability_checked,flight_seat,success,rollback initiated,2027-01-06T01:59:00
EVT0000841,TXN000444,BK000165,PROV00163,rollback_failure,hotel_room,pending,provider unavailable,2026-12-03T16:39:00
EVT0000842,TXN000006,BK000824,PROV00221,provider_success,flight_seat,success,request timed out,2026-10-22T18:27:00
EVT0000843,TXN000434,BK000384,PROV00017,resource_locked,activity_slot,failure,rollback initiated,2027-03-14T12:53:00
EVT0000844,TXN000225,BK000896,PROV00026,resource_locked,hotel_room,failure,request timed out,2027-03-09T16:17:00
EVT0000845,TXN000652,BK000612,PROV00107,rollback_success,flight_seat,success,provider unavailable,2026-12-05T13:52:00
EVT0000846,TXN000114,BK000630,PROV00118,rollback_started,transport,success,request timed out,2026-12-21T05:46:00
EVT0000847,TXN000121,BK000723,PROV00076,rollback_failure,flight_seat,pending,rollback completed,2026-11-30T22:58:00
EVT0000848,TXN000806,BK000470,PROV00125,provider_failure,hotel_room,success,rollback completed,2026-12-21T18:54:00
EVT0000849,TXN000185,BK000853,PROV00225,booking_started,activity_slot,failure,payment rejected,2027-02-09T22:27:00
EVT0000850,TXN000259,BK000356,PROV00011,booking_started,hotel_room,failure,provider unavailable,2027-01-21T01:16:00
EVT0000851,TXN000112,BK000828,PROV00281,provider_failure,flight_seat,pending,resource unavailable,2027-01-29T00:51:00
EVT0000852,TXN000663,BK000986,PROV00036,provider_failure,activity_slot,failure,resource unavailable,2026-12-15T14:30:00
EVT0000853,TXN000510,BK000306,PROV00272,booking_cancelled,transport,success,rollback completed,2026-12-08T20:14:00
EVT0000854,TXN000936,BK000810,PROV00067,booking_started,transport,pending,operation completed,2027-03-07T14:31:00
EVT0000855,TXN000870,BK000637,PROV00072,rollback_success,activity_slot,failure,operation completed,2027-02-09T08:30:00
EVT0000856,TXN000704,BK000959,PROV00189,rollback_success,flight_seat,pending,request timed out,2027-01-12T12:17:00
EVT0000857,TXN000740,BK000240,PROV00127,provider_failure,activity_slot,failure,resource unavailable,2026-11-19T19:56:00
EVT0000858,TXN000045,BK000134,PROV00208,provider_failure,transport,failure,resource unavailable,2027-02-11T02:46:00
EVT0000859,TXN000697,BK000113,PROV00005,booking_confirmed,activity_slot,failure,rollback initiated,2026-12-31T17:05:00
EVT0000860,TXN000052,BK000763,PROV00062,provider_failure,flight_seat,pending,rollback initiated,2026-11-14T06:21:00
EVT0000861,TXN000448,BK000782,PROV00053,booking_cancelled,hotel_room,failure,provider unavailable,2026-10-05T02:26:00
EVT0000862,TXN000269,BK000858,PROV00211,payment_started,activity_slot,pending,request timed out,2027-02-01T21:00:00
EVT0000863,TXN000352,BK000510,PROV00008,rollback_started,activity_slot,pending,provider unavailable,2026-11-02T19:48:00
EVT0000864,TXN000189,BK000753,PROV00111,payment_failure,hotel_room,failure,payment rejected,2027-03-08T03:10:00
EVT0000865,TXN000573,BK000672,PROV00138,booking_confirmed,transport,failure,rollback completed,2026-12-01T22:00:00
EVT0000866,TXN000085,BK000579,PROV00137,booking_started,activity_slot,failure,rollback completed,2027-02-24T11:12:00
EVT0000867,TXN000749,BK000544,PROV00259,booking_confirmed,hotel_room,success,provider unavailable,2027-02-16T14:35:00
EVT0000868,TXN000011,BK001000,PROV00151,rollback_failure,transport,failure,provider unavailable,2027-03-05T06:02:00
EVT0000869,TXN000812,BK000315,PROV00218,booking_cancelled,hotel_room,failure,request timed out,2026-11-19T01:01:00
EVT0000870,TXN000195,BK000301,PROV00195,rollback_started,flight_seat,failure,payment rejected,2027-02-17T15:35:00
EVT0000871,TXN000700,BK000787,PROV00164,booking_started,flight_seat,failure,rollback completed,2027-02-03T04:19:00
EVT0000872,TXN000150,BK000852,PROV00017,rollback_success,flight_seat,pending,resource unavailable,2027-02-13T11:48:00
EVT0000873,TXN000972,BK000823,PROV00163,payment_failure,activity_slot,success,operation completed,2027-03-22T14:26:00
EVT0000874,TXN000750,BK000450,PROV00157,payment_failure,activity_slot,failure,rollback initiated,2027-02-28T11:53:00
EVT0000875,TXN000813,BK000169,PROV00299,booking_confirmed,activity_slot,failure,provider unavailable,2027-03-28T18:07:00
EVT0000876,TXN000715,BK000584,PROV00198,rollback_success,hotel_room,pending,provider unavailable,2027-01-16T20:21:00
EVT0000877,TXN000548,BK000011,PROV00189,provider_success,activity_slot,success,rollback initiated,2027-03-09T09:34:00
EVT0000878,TXN000919,BK000140,PROV00022,payment_started,hotel_room,pending,rollback initiated,2027-03-27T22:14:00
EVT0000879,TXN000594,BK000059,PROV00183,availability_checked,flight_seat,pending,operation completed,2027-01-08T15:15:00
EVT0000880,TXN000013,BK000767,PROV00091,rollback_success,transport,success,rollback initiated,2026-11-13T13:24:00
EVT0000881,TXN000962,BK000497,PROV00158,payment_started,hotel_room,failure,operation completed,2026-12-04T21:27:00
EVT0000882,TXN000177,BK000691,PROV00033,provider_failure,flight_seat,success,resource unavailable,2027-03-23T21:37:00
EVT0000883,TXN000362,BK000252,PROV00072,booking_started,transport,success,request timed out,2027-01-07T06:58:00
EVT0000884,TXN000105,BK000228,PROV00188,booking_cancelled,hotel_room,failure,resource unavailable,2027-02-15T16:02:00
EVT0000885,TXN000387,BK000450,PROV00221,payment_started,activity_slot,success,payment rejected,2027-02-22T07:18:00
EVT0000886,TXN000398,BK000413,PROV00106,availability_checked,hotel_room,pending,request timed out,2027-03-06T00:12:00
EVT0000887,TXN000110,BK000181,PROV00196,rollback_failure,flight_seat,pending,resource unavailable,2026-12-18T17:33:00
EVT0000888,TXN000894,BK000054,PROV00186,booking_started,hotel_room,pending,resource unavailable,2027-01-10T00:39:00
EVT0000889,TXN000673,BK000694,PROV00168,resource_locked,flight_seat,failure,operation completed,2027-01-05T18:29:00
EVT0000890,TXN000036,BK000252,PROV00232,booking_confirmed,activity_slot,pending,rollback completed,2027-02-20T06:29:00
EVT0000891,TXN000732,BK000713,PROV00215,payment_failure,hotel_room,success,payment rejected,2026-12-06T22:28:00
EVT0000892,TXN000385,BK000572,PROV00283,availability_checked,flight_seat,failure,provider unavailable,2027-03-17T05:44:00
EVT0000893,TXN000997,BK000189,PROV00177,rollback_success,hotel_room,pending,operation completed,2027-01-17T13:41:00
EVT0000894,TXN000352,BK000535,PROV00284,rollback_success,activity_slot,failure,provider unavailable,2026-12-20T01:17:00
EVT0000895,TXN000300,BK000003,PROV00186,rollback_failure,hotel_room,pending,request timed out,2027-01-24T11:56:00
EVT0000896,TXN000134,BK000782,PROV00138,provider_called,transport,failure,request timed out,2027-02-15T17:58:00
EVT0000897,TXN000148,BK000387,PROV00085,rollback_success,activity_slot,success,rollback completed,2027-01-24T08:50:00
EVT0000898,TXN000951,BK000164,PROV00234,payment_success,flight_seat,success,resource unavailable,2027-02-16T04:55:00
EVT0000899,TXN000275,BK000891,PROV00159,rollback_failure,activity_slot,pending,rollback initiated,2027-01-23T04:17:00
EVT0000900,TXN000296,BK000275,PROV00038,payment_started,hotel_room,failure,provider unavailable,2027-02-06T17:08:00
EVT0000901,TXN000511,BK000141,PROV00135,availability_checked,transport,failure,payment rejected,2026-11-08T04:20:00
EVT0000902,TXN000254,BK000774,PROV00159,payment_failure,hotel_room,success,resource unavailable,2027-01-04T20:09:00
EVT0000903,TXN000117,BK000273,PROV00284,provider_failure,hotel_room,success,payment rejected,2027-01-09T16:13:00
EVT0000904,TXN000853,BK000163,PROV00050,payment_failure,activity_slot,pending,resource unavailable,2026-10-26T10:28:00
EVT0000905,TXN000119,BK000195,PROV00116,rollback_started,flight_seat,pending,rollback initiated,2026-10-13T19:48:00
EVT0000906,TXN000862,BK000574,PROV00293,payment_failure,flight_seat,pending,request timed out,2026-12-01T04:22:00
EVT0000907,TXN000892,BK000026,PROV00231,booking_cancelled,transport,failure,request timed out,2027-03-02T22:15:00
EVT0000908,TXN000073,BK000102,PROV00250,booking_started,hotel_room,pending,rollback completed,2026-10-11T09:08:00
EVT0000909,TXN000772,BK000113,PROV00098,rollback_success,flight_seat,success,provider unavailable,2027-03-08T15:14:00
EVT0000910,TXN000209,BK000719,PROV00065,provider_success,activity_slot,failure,payment rejected,2026-10-07T00:21:00
EVT0000911,TXN000242,BK000777,PROV00068,payment_failure,hotel_room,failure,resource unavailable,2027-03-20T07:56:00
EVT0000912,TXN000500,BK000670,PROV00212,rollback_started,transport,pending,rollback completed,2026-12-05T03:46:00
EVT0000913,TXN000658,BK000257,PROV00130,rollback_started,flight_seat,success,provider unavailable,2026-10-24T07:00:00
EVT0000914,TXN000242,BK000612,PROV00172,resource_locked,activity_slot,success,rollback initiated,2027-02-11T23:18:00
EVT0000915,TXN000559,BK000002,PROV00202,payment_started,flight_seat,success,payment rejected,2027-03-05T02:16:00
EVT0000916,TXN000669,BK000941,PROV00134,payment_success,flight_seat,failure,resource unavailable,2026-12-21T11:54:00
EVT0000917,TXN000796,BK000452,PROV00027,rollback_success,activity_slot,pending,rollback initiated,2026-11-28T10:40:00
EVT0000918,TXN000058,BK000489,PROV00264,payment_failure,flight_seat,pending,operation completed,2026-10-27T11:05:00
EVT0000919,TXN000232,BK000306,PROV00269,payment_started,hotel_room,pending,operation completed,2027-03-02T02:09:00
EVT0000920,TXN000217,BK000929,PROV00191,booking_started,flight_seat,failure,rollback completed,2026-10-25T02:20:00
EVT0000921,TXN000043,BK000835,PROV00204,resource_locked,hotel_room,success,resource unavailable,2027-01-23T13:46:00
EVT0000922,TXN000207,BK000385,PROV00170,provider_called,hotel_room,success,rollback initiated,2027-01-25T09:36:00
EVT0000923,TXN000564,BK000873,PROV00274,payment_started,hotel_room,success,operation completed,2027-02-26T18:03:00
EVT0000924,TXN000152,BK000419,PROV00038,payment_failure,activity_slot,failure,operation completed,2026-12-07T17:47:00
EVT0000925,TXN000480,BK000336,PROV00189,payment_started,hotel_room,pending,rollback initiated,2027-01-17T09:59:00
EVT0000926,TXN000803,BK000706,PROV00205,booking_confirmed,hotel_room,success,request timed out,2027-01-22T16:27:00
EVT0000927,TXN000697,BK000539,PROV00215,resource_locked,hotel_room,failure,provider unavailable,2027-03-03T22:38:00
EVT0000928,TXN000820,BK000632,PROV00163,rollback_failure,hotel_room,pending,payment rejected,2026-12-07T03:46:00
EVT0000929,TXN000004,BK000516,PROV00011,payment_started,transport,failure,request timed out,2027-02-03T06:46:00
EVT0000930,TXN000170,BK000967,PROV00174,provider_failure,activity_slot,pending,rollback initiated,2026-10-16T23:25:00
EVT0000931,TXN000850,BK000140,PROV00102,provider_called,hotel_room,failure,payment rejected,2026-12-04T04:44:00
EVT0000932,TXN000711,BK000662,PROV00253,payment_success,flight_seat,pending,rollback initiated,2026-11-21T18:17:00
EVT0000933,TXN000536,BK000396,PROV00111,rollback_started,hotel_room,success,rollback completed,2026-10-08T21:03:00
EVT0000934,TXN000148,BK000764,PROV00050,payment_failure,hotel_room,failure,operation completed,2027-02-26T00:23:00
EVT0000935,TXN000753,BK000848,PROV00064,resource_locked,flight_seat,success,rollback completed,2027-01-19T01:57:00
EVT0000936,TXN000179,BK000655,PROV00013,booking_started,transport,failure,rollback completed,2026-10-20T04:11:00
EVT0000937,TXN000582,BK000151,PROV00063,provider_failure,transport,success,provider unavailable,2026-10-08T17:56:00
EVT0000938,TXN000192,BK000924,PROV00095,booking_started,activity_slot,failure,payment rejected,2026-12-25T20:46:00
EVT0000939,TXN000180,BK000801,PROV00052,provider_called,flight_seat,success,resource unavailable,2026-11-03T22:01:00
EVT0000940,TXN000355,BK000857,PROV00136,resource_locked,flight_seat,failure,provider unavailable,2026-11-03T20:23:00
EVT0000941,TXN000686,BK000172,PROV00168,booking_cancelled,hotel_room,success,rollback initiated,2026-11-14T01:06:00
EVT0000942,TXN000389,BK000567,PROV00249,resource_locked,transport,pending,rollback completed,2027-01-22T09:47:00
EVT0000943,TXN000705,BK000995,PROV00275,provider_success,transport,success,resource unavailable,2027-03-27T05:16:00
EVT0000944,TXN000042,BK000292,PROV00008,rollback_success,transport,pending,rollback initiated,2027-03-01T10:20:00
EVT0000945,TXN000032,BK000039,PROV00186,rollback_failure,activity_slot,success,resource unavailable,2027-01-13T17:22:00
EVT0000946,TXN000373,BK000608,PROV00046,booking_cancelled,flight_seat,failure,rollback completed,2026-11-11T03:07:00
EVT0000947,TXN000360,BK000437,PROV00150,resource_locked,activity_slot,failure,rollback initiated,2026-10-14T16:33:00
EVT0000948,TXN000569,BK000402,PROV00060,provider_failure,activity_slot,success,payment rejected,2026-11-09T11:03:00
EVT0000949,TXN000207,BK000928,PROV00234,availability_checked,activity_slot,pending,resource unavailable,2026-10-20T22:22:00
EVT0000950,TXN000881,BK000424,PROV00063,availability_checked,transport,success,rollback initiated,2027-03-14T04:15:00
EVT0000951,TXN000587,BK000723,PROV00119,booking_started,activity_slot,success,payment rejected,2027-01-18T02:55:00
EVT0000952,TXN000903,BK000106,PROV00085,payment_started,flight_seat,pending,request timed out,2026-12-29T23:17:00
EVT0000953,TXN000135,BK000348,PROV00257,provider_success,hotel_room,success,rollback initiated,2026-12-23T10:35:00
EVT0000954,TXN000495,BK000948,PROV00042,payment_started,hotel_room,pending,resource unavailable,2027-02-24T10:00:00
EVT0000955,TXN000829,BK000475,PROV00180,booking_started,flight_seat,failure,resource unavailable,2027-02-23T03:19:00
EVT0000956,TXN000040,BK000091,PROV00168,payment_started,transport,success,operation completed,2026-10-02T20:33:00
EVT0000957,TXN000003,BK000455,PROV00007,payment_success,flight_seat,failure,operation completed,2027-01-20T11:43:00
EVT0000958,TXN000396,BK000221,PROV00253,booking_confirmed,transport,success,rollback initiated,2026-12-06T14:53:00
EVT0000959,TXN000471,BK000651,PROV00226,provider_failure,activity_slot,failure,request timed out,2026-11-09T23:50:00
EVT0000960,TXN000745,BK000867,PROV00060,availability_checked,flight_seat,pending,operation completed,2027-02-25T10:25:00
EVT0000961,TXN000679,BK000938,PROV00234,booking_confirmed,flight_seat,pending,provider unavailable,2026-10-23T08:35:00
EVT0000962,TXN000629,BK000818,PROV00087,provider_called,activity_slot,pending,resource unavailable,2026-10-28T20:21:00
EVT0000963,TXN000792,BK000157,PROV00003,availability_checked,hotel_room,success,rollback initiated,2026-10-15T12:37:00
EVT0000964,TXN000082,BK000765,PROV00047,booking_cancelled,transport,success,payment rejected,2026-11-17T19:33:00
EVT0000965,TXN000318,BK000417,PROV00211,provider_failure,flight_seat,failure,resource unavailable,2027-01-31T11:26:00
EVT0000966,TXN000723,BK000764,PROV00235,booking_confirmed,flight_seat,pending,rollback initiated,2026-12-27T17:30:00
EVT0000967,TXN000503,BK000079,PROV00140,availability_checked,activity_slot,pending,rollback initiated,2027-01-18T15:20:00
EVT0000968,TXN000566,BK000329,PROV00143,payment_success,transport,failure,resource unavailable,2027-02-08T11:06:00
EVT0000969,TXN000513,BK000973,PROV00021,rollback_success,hotel_room,pending,request timed out,2026-10-04T01:38:00
EVT0000970,TXN000736,BK000413,PROV00016,payment_started,activity_slot,success,operation completed,2026-10-18T12:33:00
EVT0000971,TXN000286,BK000209,PROV00283,payment_failure,hotel_room,success,request timed out,2027-02-28T19:30:00
EVT0000972,TXN000414,BK000134,PROV00196,provider_failure,activity_slot,success,provider unavailable,2027-01-28T07:59:00
EVT0000973,TXN000130,BK000045,PROV00051,payment_failure,transport,success,operation completed,2027-02-02T21:02:00
EVT0000974,TXN000493,BK000888,PROV00040,booking_confirmed,hotel_room,failure,resource unavailable,2027-01-11T04:16:00
EVT0000975,TXN000633,BK000323,PROV00024,booking_cancelled,activity_slot,success,provider unavailable,2026-11-15T15:58:00
