transaction_id,booking_id,customer_id,transaction_type,provider_count,total_amount,currency,status,failure_type,rollback_required,retry_count,created_at
TXN000820,BK000243,CUST00079,single_booking,2,66554,INR,success,,no,1,2026-12-14
TXN000821,BK000351,CUST00256,single_booking,1,125307,INR,failed,network_error,yes,2,2027-01-29
TXN000822,BK000494,CUST00117,multi_provider_booking,2,77697,INR,failed,validation_error,yes,1,2026-11-14
TXN000823,BK000494,CUST00174,multi_provider_booking,3,18006,INR,failed,validation_error,yes,3,2026-11-11
TXN000824,BK000955,CUST00143,rollback,3,44866,INR,failed,payment_failed,yes,3,2026-12-28
TXN000825,BK000627,CUST00043,single_booking,2,105135,INR,failed,validation_error,yes,2,2027-02-01
TXN000826,BK000678,CUST00014,rollback,1,24950,INR,failed,inventory_unavailable,yes,3,2027-03-20
TXN000827,BK000773,CUST00256,rollback,1,59175,INR,failed,validation_error,yes,2,2026-11-24
TXN000828,BK000205,CUST00207,retry,1,136525,INR,failed,provider_timeout,yes,0,2027-01-09
TXN000829,BK000979,CUST00170,retry,3,107673,INR,failed,network_error,yes,1,2026-11-28
TXN000830,BK000086,CUST00283,rollback,3,138869,INR,failed,network_error,yes,1,2027-02-26
TXN000831,BK000097,CUST00146,rollback,4,127574,INR,failed,provider_timeout,yes,1,2027-02-18
TXN000832,BK000187,CUST00148,retry,1,50058,INR,failed,payment_failed,yes,0,2027-03-07
TXN000833,BK000714,CUST00029,multi_provider_booking,3,128980,INR,failed,provider_timeout,yes,1,2027-02-27
TXN000834,BK000846,CUST00123,retry,1,25610,INR,failed,provider_rejected,yes,0,2026-10-01
TXN000835,BK000491,CUST00019,single_booking,4,64131,INR,failed,provider_timeout,yes,1,2027-02-08
TXN000836,BK000829,CUST00170,retry,1,69699,INR,failed,provider_rejected,yes,2,2027-01-03
TXN000837,BK000400,CUST00258,single_booking,2,39305,INR,failed,network_error,yes,0,2027-02-04
TXN000838,BK000734,CUST00051,rollback,2,130652,INR,failed,network_error,yes,2,2026-10-25
TXN000839,BK000673,CUST00091,single_booking,4,94854,INR,rolled_back,,yes,1,2026-11-14
TXN000840,BK000410,CUST00244,single_booking,4,107388,INR,failed,network_error,yes,2,2026-10-30
TXN000841,BK000654,CUST00237,retry,1,67643,INR,rolled_back,,yes,2,2026-12-15
TXN000842,BK000467,CUST00264,rollback,1,40179,INR,failed,payment_failed,yes,3,2026-12-29
TXN000843,BK000519,CUST00143,rollback,1,5892,INR,failed,payment_failed,yes,2,2026-11-16
TXN000844,BK000714,CUST00001,multi_provider_booking,2,74624,INR,failed,provider_timeout,yes,0,2027-01-23
TXN000845,BK000045,CUST00136,rollback,1,17567,INR,failed,network_error,yes,2,2027-03-25
TXN000846,BK000730,CUST00211,rollback,2,47239,INR,failed,provider_timeout,yes,2,2027-02-05
TXN000847,BK000932,CUST00034,retry,4,10238,INR,failed,inventory_unavailable,yes,2,2026-11-08
TXN000848,BK000085,CUST00223,multi_provider_booking,4,8984,INR,failed,network_error,yes,3,2027-01-29
TXN000849,BK000499,CUST00195,multi_provider_booking,2,58138,INR,failed,inventory_unavailable,yes,2,2027-02-13
TXN000850,BK000117,CUST00144,multi_provider_booking,3,53278,INR,failed,network_error,yes,3,2026-11-04
TXN000851,BK000481,CUST00113,multi_provider_booking,1,102836,INR,failed,payment_failed,yes,1,2027-02-14
TXN000852,BK000389,CUST00170,multi_provider_booking,2,67877,INR,partial_failure,,yes,0,2026-10-27
TXN000853,BK000827,CUST00008,multi_provider_booking,4,16214,INR,partial_failure,,yes,2,2027-01-03
TXN000854,BK000257,CUST00241,multi_provider_booking,2,75122,INR,failed,provider_rejected,yes,2,2027-02-08
TXN000855,BK000085,CUST00187,rollback,1,132090,INR,failed,provider_timeout,yes,2,2026-11-14
TXN000856,BK000658,CUST00276,single_booking,4,19067,INR,success,,no,2,2027-01-23
TXN000857,BK000294,CUST00253,retry,4,128279,INR,failed,inventory_unavailable,yes,3,2026-11-09
TXN000858,BK000543,CUST00089,single_booking,4,12935,INR,failed,provider_rejected,yes,0,2027-03-06
TXN000859,BK000425,CUST00146,retry,4,62252,INR,rolled_back,,yes,3,2026-12-17
TXN000860,BK000268,CUST00295,multi_provider_booking,2,130156,INR,failed,provider_rejected,yes,3,2026-12-31
TXN000861,BK000761,CUST00055,rollback,1,60932,INR,partial_failure,,yes,3,2026-11-19
TXN000862,BK000868,CUST00283,single_booking,4,55590,INR,failed,validation_error,yes,2,2027-02-11
TXN000863,BK000182,CUST00261,retry,4,135927,INR,failed,provider_rejected,yes,1,2026-12-08
TXN000864,BK000976,CUST00057,multi_provider_booking,4,44040,INR,failed,network_error,yes,2,2027-01-18
TXN000865,BK000855,CUST00069,multi_provider_booking,4,132068,INR,failed,network_error,yes,3,2026-12-24
TXN000866,BK000642,CUST00117,multi_provider_booking,2,38788,INR,failed,provider_timeout,yes,2,2026-12-09
TXN000867,BK000663,CUST00180,retry,1,141958,INR,failed,network_error,yes,1,2027-01-18
TXN000868,BK000932,CUST00123,single_booking,4,98207,INR,failed,provider_timeout,yes,0,2027-03-11
TXN000869,BK000684,CUST00005,multi_provider_booking,3,109367,INR,failed,inventory_unavailable,yes,1,2027-02-25
TXN000870,BK000691,CUST00090,single_booking,3,5939,INR,failed,validation_error,yes,2,2027-01-14
TXN000871,BK000520,CUST00060,retry,2,33526,INR,failed,provider_timeout,yes,1,2026-12-10
TXN000872,BK000514,CUST00232,multi_provider_booking,4,110352,INR,failed,network_error,yes,0,2026-10-15
TXN000873,BK000890,CUST00254,multi_provider_booking,2,148201,INR,failed,payment_failed,yes,2,2027-01-09
TXN000874,BK000744,CUST00224,retry,1,97541,INR,failed,provider_rejected,yes,0,2027-03-29
TXN000875,BK000704,CUST00113,single_booking,3,139637,INR,failed,payment_failed,yes,1,2027-02-24
TXN000876,BK000469,CUST00006,rollback,2,67100,INR,failed,provider_rejected,yes,2,2027-02-25
TXN000877,BK000778,CUST00180,retry,1,120278,INR,failed,provider_timeout,yes,3,2027-02-14
TXN000878,BK000570,CUST00259,rollback,3,120115,INR,failed,provider_rejected,yes,2,2027-01-19
TXN000879,BK000410,CUST00024,single_booking,2,22628,INR,rolled_back,,yes,3,2026-10-01
TXN000880,BK000564,CUST00104,retry,4,39277,INR,failed,provider_rejected,yes,3,2027-01-24
TXN000881,BK000955,CUST00069,retry,2,109697,INR,failed,inventory_unavailable,yes,1,2026-12-07
TXN000882,BK000204,CUST00234,retry,3,62590,INR,failed,validation_error,yes,3,2027-03-01
TXN000883,BK000276,CUST00173,rollback,4,19659,INR,failed,provider_rejected,yes,3,2026-10-06
TXN000884,BK000886,CUST00068,retry,4,132285,INR,failed,network_error,yes,0,2027-03-30
TXN000885,BK000884,CUST00138,retry,3,54765,INR,failed,inventory_unavailable,yes,2,2027-03-15
TXN000886,BK000385,CUST00122,single_booking,3,18299,INR,failed,payment_failed,yes,0,2027-03-16
TXN000887,BK000908,CUST00042,multi_provider_booking,3,101261,INR,failed,network_error,yes,3,2026-10-20
TXN000888,BK000518,CUST00091,retry,4,70760,INR,failed,network_error,yes,0,2027-03-28
TXN000889,BK000266,CUST00192,multi_provider_booking,4,9879,INR,failed,network_error,yes,3,2027-03-04
TXN000890,BK000667,CUST00118,retry,4,9086,INR,failed,provider_timeout,yes,2,2026-11-06
TXN000891,BK000475,CUST00134,multi_provider_booking,3,12475,INR,failed,provider_rejected,yes,1,2026-11-03
TXN000892,BK000580,CUST00075,rollback,3,31248,INR,failed,validation_error,yes,0,2027-02-19
TXN000893,BK000681,CUST00170,retry,2,144057,INR,failed,inventory_unavailable,yes,2,2027-02-27
TXN000894,BK000849,CUST00028,rollback,4,97439,INR,failed,validation_error,yes,2,2026-10-13
TXN000895,BK000629,CUST00059,rollback,1,117258,INR,failed,network_error,yes,2,2026-11-24
TXN000896,BK000169,CUST00031,multi_provider_booking,2,144140,INR,failed,payment_failed,yes,3,2026-12-14
TXN000897,BK000267,CUST00200,single_booking,1,144224,INR,failed,provider_timeout,yes,2,2027-02-16
TXN000898,BK000941,CUST00242,single_booking,3,125311,INR,failed,validation_error,yes,0,2026-10-28
TXN000899,BK000512,CUST00205,single_booking,2,96490,INR,failed,provider_rejected,yes,1,2027-02-17
TXN000900,BK000899,CUST00033,multi_provider_booking,1,147942,INR,failed,validation_error,yes,3,2026-10-13
TXN000901,BK000041,CUST00191,rollback,3,27246,INR,success,,no,1,2027-03-20
TXN000902,BK000658,CUST00145,single_booking,3,51167,INR,failed,payment_failed,yes,1,2026-12-29
TXN000903,BK000095,CUST00096,single_booking,3,9864,INR,rolled_back,,yes,3,2026-11-22
TXN000904,BK000674,CUST00089,multi_provider_booking,4,7192,INR,success,,no,3,2027-02-16
TXN000905,BK000311,CUST00074,retry,2,33569,INR,failed,network_error,yes,1,2026-11-12
TXN000906,BK000620,CUST00078,retry,3,55629,INR,failed,network_error,yes,1,2027-01-20
TXN000907,BK000408,CUST00118,rollback,4,50038,INR,failed,validation_error,yes,2,2026-10-24
TXN000908,BK000718,CUST00096,retry,1,8939,INR,failed,network_error,yes,0,2027-03-10
TXN000909,BK000254,CUST00105,multi_provider_booking,2,95163,INR,failed,provider_rejected,yes,1,2027-03-09
TXN000910,BK000326,CUST00226,single_booking,3,85668,INR,failed,network_error,yes,2,2026-10-27
TXN000911,BK000211,CUST00078,multi_provider_booking,1,84486,INR,rolled_back,,yes,3,2027-03-06
TXN000912,BK000757,CUST00021,single_booking,4,28169,INR,rolled_back,,yes,0,2026-11-09
TXN000913,BK000719,CUST00281,retry,2,119346,INR,failed,network_error,yes,0,2026-12-31
TXN000914,BK000938,CUST00280,rollback,4,4917,INR,failed,inventory_unavailable,yes,3,2027-01-27
TXN000915,BK000943,CUST00074,retry,1,113417,INR,failed,validation_error,yes,1,2027-01-04
TXN000916,BK000309,CUST00057,single_booking,2,104083,INR,failed,provider_timeout,yes,2,2027-01-09
TXN000917,BK000499,CUST00153,rollback,3,104258,INR,failed,payment_failed,yes,3,2026-10-25
TXN000918,BK000303,CUST00183,single_booking,1,4267,INR,failed,network_error,yes,0,2026-10-24
TXN000919,BK000718,CUST00172,rollback,1,106837,INR,failed,payment_failed,yes,0,2026-12-23
TXN000920,BK000275,CUST00205,rollback,1,15796,INR,failed,provider_timeout,yes,1,2026-11-13
TXN000921,BK000675,CUST00066,multi_provider_booking,3,108642,INR,failed,payment_failed,yes,2,2026-12-03
TXN000922,BK000449,CUST00072,multi_provider_booking,4,138524,INR,failed,network_error,yes,2,2027-02-21
TXN000923,BK000629,CUST00283,rollback,3,78199,INR,failed,inventory_unavailable,yes,2,2026-11-15
TXN000924,BK000549,CUST00150,rollback,1,88079,INR,failed,network_error,yes,3,2026-12-27
TXN000925,BK000251,CUST00122,rollback,3,100703,INR,partial_failure,,yes,2,2026-10-06
TXN000926,BK000990,CUST00285,rollback,2,85363,INR,failed,provider_rejected,yes,0,2026-10-05
TXN000927,BK000633,CUST00153,rollback,1,68609,INR,failed,network_error,yes,1,2027-01-18
TXN000928,BK000491,CUST00246,multi_provider_booking,2,66315,INR,failed,network_error,yes,1,2026-10-11
TXN000929,BK000749,CUST00203,retry,2,75943,INR,failed,provider_rejected,yes,2,2026-10-09
TXN000930,BK000526,CUST00028,rollback,4,133044,INR,failed,validation_error,yes,3,2026-12-10
TXN000931,BK000017,CUST00283,single_booking,3,5715,INR,failed,payment_failed,yes,2,2027-03-22
TXN000932,BK000621,CUST00155,retry,3,79319,INR,failed,inventory_unavailable,yes,3,2026-12-21
TXN000933,BK000800,CUST00054,rollback,1,31745,INR,failed,provider_timeout,yes,2,2026-11-04
TXN000934,BK000206,CUST00188,retry,2,76400,INR,failed,inventory_unavailable,yes,3,2026-10-31
TXN000935,BK000047,CUST00132,rollback,2,149900,INR,failed,provider_rejected,yes,3,2027-03-03
TXN000936,BK000977,CUST00191,rollback,2,115720,INR,partial_failure,,yes,2,2027-03-25
TXN000937,BK000235,CUST00262,multi_provider_booking,2,146668,INR,failed,network_error,yes,0,2027-03-27
TXN000938,BK000396,CUST00098,rollback,3,40976,INR,failed,payment_failed,yes,2,2027-03-25
TXN000939,BK000964,CUST00088,retry,3,55474,INR,failed,provider_rejected,yes,2,2026-12-31
TXN000940,BK000638,CUST00237,multi_provider_booking,1,27472,INR,failed,provider_rejected,yes,0,2027-03-17
TXN000941,BK000475,CUST00286,single_booking,4,102049,INR,rolled_back,,yes,2,2026-11-13
TXN000942,BK000739,CUST00101,single_booking,2,76673,INR,failed,inventory_unavailable,yes,0,2026-10-18
TXN000943,BK000914,CUST00060,retry,4,97405,INR,failed,provider_timeout,yes,2,2027-02-08
TXN000944,BK000973,CUST00257,single_booking,1,40724,INR,failed,network_error,yes,2,2026-10-03
TXN000945,BK000704,CUST00271,rollback,3,99688,INR,partial_failure,,yes,3,2027-03-04
TXN000946,BK000118,CUST00295,rollback,3,65236,INR,failed,payment_failed,yes,3,2027-03-02
TXN000947,BK000141,CUST00006,rollback,1,102817,INR,failed,provider_rejected,yes,0,2026-11-01
TXN000948,BK000557,CUST00115,rollback,4,134186,INR,failed,inventory_unavailable,yes,0,2026-10-24
TXN000949,BK000845,CUST00300,retry,1,95718,INR,failed,payment_failed,yes,3,2027-03-14
TXN000950,BK000712,CUST00089,multi_provider_booking,1,74837,INR,failed,validation_error,yes,0,2026-11-16
TXN000951,BK000557,CUST00214,rollback,3,44775,INR,failed,provider_rejected,yes,2,2026-12-07
TXN000952,BK000275,CUST00122,rollback,4,40864,INR,failed,provider_timeout,yes,1,2026-11-01
TXN000953,BK000515,CUST00296,retry,2,125068,INR,failed,payment_failed,yes,3,2026-10-14
TXN000954,BK000978,CUST00188,retry,4,45054,INR,failed,network_error,yes,1,2027-03-26
TXN000955,BK000921,CUST00098,retry,4,93625,INR,failed,provider_timeout,yes,3,2026-11-16
TXN000956,BK000622,CUST00184,multi_provider_booking,3,28748,INR,failed,validation_error,yes,2,2027-03-21
TXN000957,BK000503,CUST00087,retry,3,144225,INR,failed,provider_rejected,yes,2,2026-11-03
TXN000958,BK000606,CUST00101,single_booking,3,60100,INR,failed,provider_timeout,yes,1,2026-10-20
TXN000959,BK000001,CUST00021,multi_provider_booking,1,89280,INR,rolled_back,,yes,2,2027-01-25
TXN000960,BK000468,CUST00131,single_booking,1,18185,INR,failed,payment_failed,yes,0,2026-11-24
TXN000961,BK000915,CUST00154,rollback,2,58601,INR,failed,provider_timeout,yes,2,2026-12-07
TXN000962,BK000830,CUST00045,rollback,1,69757,INR,failed,payment_failed,yes,1,2027-03-15
TXN000963,BK000883,CUST00110,rollback,4,109912,INR,failed,provider_timeout,yes,3,2027-01-23
TXN000964,BK000531,CUST00030,retry,4,102203,INR,failed,payment_failed,yes,1,2027-01-14
TXN000965,BK000844,CUST00264,multi_provider_booking,2,61365,INR,partial_failure,,yes,1,2026-12-13
TXN000966,BK000759,CUST00016,rollback,3,92468,INR,failed,validation_error,yes,0,2026-11-01
TXN000967,BK000977,CUST00240,single_booking,4,134168,INR,failed,inventory_unavailable,yes,1,2026-11-30
TXN000968,BK000482,CUST00205,single_booking,4,87566,INR,failed,inventory_unavailable,yes,2,2027-03-14
TXN000969,BK000718,CUST00280,rollback,2,18027,INR,failed,provider_timeout,yes,1,2026-10-06
TXN000970,BK000626,CUST00011,single_booking,4,70006,INR,failed,provider_timeout,yes,2,2026-11-19
TXN000971,BK000157,CUST00157,single_booking,3,52643,INR,failed,validation_error,yes,1,2026-11-02
TXN000972,BK000539,CUST00102,single_booking,1,37148,INR,rolled_back,,yes,3,2027-02-08
TXN000973,BK000774,CUST00204,single_booking,3,39659,INR,failed,payment_failed,yes,0,2026-12-22
TXN000974,BK000526,CUST00275,retry,1,127034,INR,rolled_back,,yes,2,2026-12-13
TXN000975,BK000139,CUST00065,retry,2,37209,INR,rolled_back,,yes,0,2026-12-07
TXN000976,BK000621,CUST00125,multi_provider_booking,1,61345,INR,failed,validation_error,yes,2,2026-10-05
TXN000977,BK000983,CUST00296,single_booking,1,128322,INR,failed,network_error,yes,2,2027-03-17
TXN000978,BK000091,CUST00035,multi_provider_booking,1,100634,INR,success,,no,1,2026-11-07
TXN000979,BK000107,CUST00040,retry,4,88067,INR,failed,inventory_unavailable,yes,1,2026-10-12
TXN000980,BK000596,CUST00289,rollback,3,60690,INR,failed,payment_failed,yes,2,2027-03-06
TXN000981,BK000452,CUST00034,rollback,3,5830,INR,failed,inventory_unavailable,yes,3,2027-03-21
TXN000982,BK000361,CUST00020,single_booking,1,80189,INR,failed,network_error,yes,3,2027-02-01
TXN000983,BK000377,CUST00019,rollback,4,27983,INR,failed,inventory_unavailable,yes,2,2027-01-14
TXN000984,BK000900,CUST00098,retry,1,23905,INR,failed,payment_failed,yes,3,2026-10-07
TXN000985,BK000040,CUST00212,rollback,1,23229,INR,failed,validation_error,yes,2,2027-01-27
TXN000986,BK000834,CUST00156,retry,2,59683,INR,failed,validation_error,yes,2,2026-11-26
TXN000987,BK000257,CUST00213,multi_provider_booking,1,103656,INR,partial_failure,,yes,0,2026-12-21
TXN000988,BK000348,CUST00187,multi_provider_booking,4,1857,INR,failed,network_error,yes,2,2027-02-07
TXN000989,BK000067,CUST00161,multi_provider_booking,3,42229,INR,failed,validation_error,yes,1,2027-03-06
TXN000990,BK000696,CUST00241,retry,4,55364,INR,failed,network_error,yes,3,2027-03-28
TXN000991,BK000012,CUST00260,retry,1,91504,INR,failed,network_error,yes,2,2027-01-17
TXN000992,BK000624,CUST00213,multi_provider_booking,4,107940,INR,failed,network_error,yes,0,2027-01-06
TXN000993,BK000359,CUST00233,rollback,3,34819,INR,success,,no,0,2027-03-23
TXN000994,BK000870,CUST00012,multi_provider_booking,2,45602,INR,failed,network_error,yes,2,2026-12-11
TXN000995,BK000556,CUST00096,retry,3,107708,INR,failed,provider_rejected,yes,3,2027-03-24
TXN000996,BK000256,CUST00281,rollback,4,147802,INR,rolled_back,,yes,0,2026-10-25
TXN000997,BK000699,CUST00047,single_booking,3,129000,INR,rolled_back,,yes,0,2026-11-27
TXN000998,BK000203,CUST00130,rollback,3,41026,INR,rolled_back,,yes,1,2026-12-26
TXN000999,BK000607,CUST00037,rollback,4,131131,INR,failed,network_error,yes,1,2027-01-18
TXN001000,BK000858,CUST00297,single_booking,3,66407,INR,failed,provider_timeout,yes,0,2027-03-30
